time,dl_lw1,dl_lw2,dl_lw3,dl_lw4,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites
2025-04-20 22:40:32.936,330.88,0,0,0,74.7379107312441,-78.6965909370275,35.7281191242564,24.994,-0.392479154461356,-0.630035222870672,0.0252084436739909,6.91737910731244,-4.01,0,12.587,6,10
2025-04-20 22:40:33.916,336.34,0,0,0,75.7177267869693,-78.696634538842,35.7281799708335,24.9925645464261,-0.396200324574288,-0.632096521217444,0.0261968638662011,6.91282273213031,-4.00282273213031,0,12.587,6,10
2025-04-20 22:40:34.917,340.98,0,0,0,76.7171917759667,-78.6966788715957,35.7282419658901,24.992,-0.397328434470632,-0.631254107807003,0.0265036785379092,6.931515753279,-4.00717191775967,0,12.587,6,10
2025-04-20 22:40:35.925,344.81,0,0,0,77.7239853239398,-78.696723762144,35.7283046766842,24.9934479706479,-0.395561456857704,-0.632105132345261,0.0267622153982492,6.9255202935212,-4.0027601467606,0,12.587,6,10
2025-04-20 22:40:36.927,348.63,0,0,0,78.7262594957519,-78.6967684185476,35.7283670007147,24.994,-0.393394710777829,-0.631896937078035,0.0263990058250168,6.92,-4.00726259495752,0,12.587,6,10
2025-04-20 22:40:37.924,352.45,0,0,0,79.7220628768346,-78.6968128040043,35.7284290567235,24.9947220628768,-0.39484893794504,-0.630453279419353,0.0263492101180863,6.89833811369496,-3.99555874246331,0,12.587,6,10
2025-04-20 22:40:38.935,355.82,0,0,0,80.732554468897,-78.696857652163,35.7284916718662,24.9942674455311,-0.39606707381098,-0.631323563139604,0.0272237077774235,6.91197663406691,-3.99732554468897,0,12.587,6,10
2025-04-20 22:40:39.919,359.65,0,0,0,81.7158216146731,-78.696901425644,35.7285527956866,24.9947158216147,-0.394641603813347,-0.631247501098714,0.0265691096201349,6.90568356770654,-3.99284178385327,0,12.587,6,10
2025-04-20 22:40:40.967,363.02,0,0,0,82.762574040658,-78.6969479582874,35.7286177795905,24.9942374259593,-0.394473844358475,-0.631245044230669,0.0265172632220546,6.90762574040658,-3.99762574040658,0,12.587,6,10
2025-04-20 22:40:41.947,366.39,0,0,0,83.7416915142879,-78.6969915794415,35.7286787073813,24.994,-0.392785952486541,-0.631104113114593,0.0266994032822904,6.90258308485712,-3.99258308485712,0,12.587,6,10
2025-04-20 22:40:42.944,369.07,0,0,0,84.7374328926312,-78.6970358420204,35.7287405208393,24.994,-0.395860639263873,-0.631174537918818,0.0271017307298178,6.90737432892631,-3.99737432892631,0,12.587,6,10
2025-04-20 22:40:43.949,371.74,0,0,0,85.7414557610341,-78.6970805689269,35.7288029926939,24.994741455761,-0.393336883558377,-0.631102445465655,0.0270350111626782,6.89517088477932,-3.99258544238966,0,12.587,6,10
2025-04-20 22:40:44.927,375.12,0,0,0,86.7185964029129,-78.6971240056803,35.728863652977,24.995,-0.39513552043627,-0.631177143199587,0.0272118253964301,6.90437192805826,-3.99718596402913,0,12.587,6,10
2025-04-20 22:40:45.934,377.79,0,0,0,87.7249015246443,-78.6971687581178,35.7289261888748,24.995,-0.393031960510548,-0.631341115013406,0.0267658093402964,6.91,-4,0,12.587,6,10
2025-04-20 22:40:46.934,380.46,0,0,0,88.7242618590631,-78.6972133020789,35.7289883490876,24.995,-0.392813315885384,-0.631222596266808,0.0270759603199674,6.90275738140937,-3.99275738140937,0,12.587,6,10
2025-04-20 22:40:47.976,383.14,0,0,0,89.7659268454551,-78.6972596837446,35.7290531406498,24.995,-0.391266641180291,-0.631057627960684,0.0269255983170148,6.8846814630909,-3.99,0,12.587,6,10
2025-04-20 22:40:48.925,385.81,0,0,0,90.7135757073127,-78.6973016400463,35.7291117276211,24.995,-0.397149117129164,-0.631011577245991,0.0278291545234927,6.90140727121938,-3.99713575707313,0,12.587,6,10
2025-04-20 22:40:49.954,388.49,0,0,0,91.7415896720544,-78.6973473748994,35.7291756010366,24.9957415896721,-0.393863856354496,-0.63100972680212,0.0272981305201164,6.91741589672054,-4,0,12.587,6,10
2025-04-20 22:40:51.007,390.56,0,0,0,92.7936845639663,-78.6973942983315,35.7292411465483,24.996,-0.394188771490105,-0.631183421563027,0.0278562165931083,6.91206315436034,-3.99206315436034,0,12.587,6,10
2025-04-20 22:40:51.929,392.63,0,0,0,93.715368200105,-78.6974353338849,35.729298495902,24.9967153682001,-0.392200439442324,-0.630940862518519,0.0271944378145027,6.90284631799895,-3.99,0,12.587,6,10
2025-04-20 22:40:52.929,394.7,0,0,0,94.7139149812135,-78.6974797692167,35.7293605341203,24.997,-0.393192017038136,-0.630971382057431,0.027215005164216,6.89286085018786,-3.99,0,12.587,6,10
2025-04-20 22:40:53.925,396.77,0,0,0,95.7099079531183,-78.6975240909039,35.7294224562747,24.9962900920469,-0.389578826910485,-0.631174097972614,0.0270247168396548,6.89709907953118,-3.99,0,12.587,6,10
2025-04-20 22:40:54.940,398.85,0,0,0,96.7237800009393,-78.697569063454,35.7294853019821,24.9952762199991,-0.39461418942088,-0.6313150531448,0.0278296471003403,6.9,-3.99,0,12.587,6,10
2025-04-20 22:40:55.931,400.92,0,0,0,97.7143940612719,-78.6976130190963,35.7295466924318,24.9957143940613,-0.394653828522543,-0.631248902129046,0.0280300466212038,6.91428788122544,-3.99714394061272,0,12.587,6,10
2025-04-20 22:40:56.931,402.57,0,0,0,98.7134185140752,-78.6976575898076,35.7296089173153,24.9974268370282,-0.394146162849954,-0.631322315437447,0.0277388992446863,6.91286581485925,-4,0,12.587,6,10
2025-04-20 22:40:57.949,404.22,0,0,0,99.7304619506806,-78.6977029055568,35.7296722347333,24.9972695380493,-0.390685757436857,-0.631200908603587,0.0271915681619709,6.91,-4,0,12.587,6,10
2025-04-20 22:40:58.941,405.45,0,0,0,100.722562895124,-78.6977470540488,35.7297338711558,24.9955548742098,-0.394071709417883,-0.631214266523649,0.0277726109135911,6.89554874209751,-3.99277437104876,0,12.587,6,10
2025-04-20 22:40:59.962,407.11,0,0,0,101.742440860408,-78.6977922901301,35.7297970570893,24.995,-0.395600246458849,-0.631203693897483,0.0281869971014048,6.91227322581225,-3.99742440860408,0,12.587,6,10
2025-04-20 22:41:00.993,407.11,0,0,0.84,102.77175406326,-78.6978381974066,35.7298611574535,24.9957717540633,-0.39429821471396,-0.630865530674678,0.0279317072232882,6.9122824593674,-4,0,12.587,6,10
2025-04-20 22:41:01.935,408.76,0,0,0.84,103.712958494811,-78.6978800553572,35.7299196034267,24.9974259169896,-0.392910312572664,-0.630498683604841,0.0275539557847561,6.91,-4,0,12.587,6,10
2025-04-20 22:41:02.941,410.41,0,0,0.84,104.718445147677,-78.6979249144981,35.7299822309772,24.9965631097046,-0.392819981761119,-0.631408296416577,0.0280923823617568,6.88844664556968,-3.98563109704646,0,12.587,6,10
2025-04-20 22:41:03.952,411.64,0,0,0.84,105.728068431469,-78.6979696078178,35.7300447218222,24.9952719315685,-0.380747903015778,-0.630590848532637,0.0264159284204818,6.89456136862938,-3.98728068431469,0,12.587,6,10
2025-04-20 22:41:04.947,411.64,0,0,2.07,106.721737297196,-78.6980123460089,35.7301044433692,24.9978869491888,-0.276045379190342,-0.628543784724666,0.015545561666536,6.36591440007514,-3.68687033517778,0,12.587,6,10
2025-04-20 22:41:05.946,411.64,0,0,2.07,107.719613948132,-78.6980503939477,35.73015762835,24.9939627023631,-0.162625380078648,-0.627537839851136,0.00617796322003696,5.39720921498059,-3.13103549163977,0,12.587,6,10
2025-04-20 22:41:06.993,411.64,0,0,3.3,108.765945050289,-78.6980829655955,35.7302030739636,24.9897021648491,-0.0499888808876611,-0.62745772913873,-0.00184684843342979,4.14256868713922,-2.41617901429508,0,12.587,6,10
2025-04-20 22:41:07.955,411.64,1.23,0,3.3,109.727616741391,-78.6981048616666,35.7302335553621,24.9911828502242,0.0490620405900937,-0.62756049107942,-0.00771798364078503,2.83133656205294,-1.66063043947349,0,12.587,6,10
